YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request
2023-03,59,25,6,8,1,14,10,2,0,1,2,0,0,1,8,14,153,3,1,3,4,0,2,0,0,78,3,7,1,16,2,1,2,1,7,1,1,14,8,1,49,0,11,4,5,26,8,2,0,0,1,1,0,1,0,1
2023-04,59,22,3,3,1,14,10,1,1,3,0,4,0,5,5,38,159,0,0,4,1,0,9,0,0,30,4,8,1,13,1,2,4,2,3,1,2,5,6,3,10,1,21,3,1,26,15,84,1,0,3,1,0,0,0,3
2023-05,59,26,0,3,0,16,5,1,2,1,5,0,0,8,6,28,170,1,3,2,0,1,12,9,1,14,1,8,1,16,3,0,0,3,4,0,5,6,4,3,15,3,13,4,2,22,3,95,2,2,3,1,0,1,2,4
2023-06,59,30,7,2,0,11,5,3,0,2,6,0,1,16,10,22,167,0,0,8,3,0,12,28,1,17,5,4,1,22,5,3,4,5,3,0,0,5,5,0,27,0,14,10,6,161,10,83,2,0,10,2,0,1,1,2
2023-07,59,18,1,3,1,19,7,1,1,5,1,0,0,6,5,28,111,0,0,2,1,0,9,32,2,15,8,7,1,16,2,1,4,11,3,0,0,0,1,1,39,2,5,21,16,41,27,66,1,0,12,11,0,3,20,2
2023-08,59,26,5,5,1,19,13,2,1,7,2,0,2,4,8,26,165,4,3,11,3,1,5,60,10,25,1,5,3,29,4,0,5,8,10,1,0,2,6,3,12,0,19,12,5,49,12,17,2,3,6,7,1,3,7,6
2023-09,59,49,2,5,1,20,10,0,5,1,2,0,1,11,3,29,175,0,0,3,3,0,10,0,3,18,1,4,1,20,2,4,3,6,12,0,1,6,6,1,14,3,15,6,2,29,8,1,2,1,8,3,0,0,2,10
2023-10,59,39,5,6,0,15,18,1,4,3,0,0,1,6,2,23,134,3,0,1,0,3,4,8,2,37,3,2,1,24,6,2,5,1,9,1,1,2,7,2,41,10,20,6,5,35,3,4,1,1,8,1,0,0,2,5
2023-11,59,27,6,6,1,7,9,0,3,14,1,0,0,6,5,22,167,1,0,11,3,0,1,2,0,14,3,3,2,17,4,0,1,2,5,0,3,6,6,2,18,2,17,0,2,72,3,26,1,3,8,2,0,0,0,8
2023-12,59,27,7,5,0,8,3,1,2,3,1,0,1,5,4,14,158,1,0,2,2,0,3,0,1,63,0,3,2,10,1,2,5,1,9,0,0,5,2,1,20,3,13,1,0,37,2,1,0,4,4,3,1,0,0,1
2024-01,59,41,2,4,0,19,5,0,1,10,0,1,0,6,2,15,138,4,1,6,2,7,5,7,5,96,1,1,1,19,3,0,3,4,5,2,2,9,13,0,14,3,55,3,6,34,1,0,0,0,8,7,1,0,0,1
2024-02,59,37,5,4,0,17,6,2,1,7,0,0,0,11,2,20,141,0,2,2,1,1,8,1,1,48,4,4,3,12,2,4,2,2,20,0,0,4,3,4,32,2,23,3,5,35,2,0,0,2,4,2,0,3,0,1
2024-03,59,34,0,4,3,30,12,0,0,2,0,0,0,7,3,25,151,1,1,2,5,0,4,0,1,31,6,3,2,11,2,1,5,5,7,0,1,1,4,2,15,4,17,1,1,16,3,3,3,2,8,10,0,2,0,2
2024-04,59,20,3,6,0,65,8,2,4,1,2,0,0,8,9,22,177,3,1,2,0,0,5,4,1,33,1,4,2,16,2,13,6,3,4,0,4,4,12,4,16,0,34,4,7,33,6,1,1,1,7,10,0,0,0,4
2024-05,59,29,3,1,1,25,12,6,0,0,0,0,0,6,2,21,118,2,0,2,5,0,10,0,1,83,0,8,3,16,9,1,7,5,10,1,0,5,6,1,28,6,33,5,22,31,17,7,1,2,4,18,1,2,3,5
2024-06,59,27,1,2,0,11,12,0,2,4,1,1,1,7,6,16,115,2,3,4,6,0,3,90,4,26,6,8,2,19,9,2,2,5,10,0,0,3,13,1,16,2,15,8,16,12,13,1,1,3,4,3,0,0,3,9
2024-07,59,46,2,3,2,38,10,1,2,1,1,0,0,3,6,34,322,3,1,4,3,1,6,64,1,43,1,4,0,15,6,0,7,2,5,1,0,2,7,1,19,7,47,28,38,24,20,0,2,2,4,4,0,0,11,6
2024-08,59,19,3,6,0,92,4,0,2,18,2,2,0,3,2,23,178,8,2,4,0,1,11,23,1,26,6,5,1,11,9,3,2,4,10,0,0,5,6,2,17,3,14,7,11,21,10,6,2,0,2,7,0,1,6,5
2024-09,59,17,4,2,0,43,11,0,1,2,3,0,0,7,4,31,139,1,1,3,7,0,7,2,0,36,4,1,0,17,4,1,2,2,9,0,0,3,1,1,2,0,20,3,8,19,5,1,0,2,4,2,0,1,5,1
2024-10,59,28,2,5,0,18,8,0,0,5,4,0,2,15,9,16,176,2,0,0,3,3,4,0,3,20,3,5,0,17,4,4,2,3,9,0,1,7,7,1,17,1,10,2,10,10,2,0,4,0,3,4,0,0,3,3
2024-11,59,27,1,0,0,10,5,0,0,1,4,1,1,3,1,13,255,1,0,0,1,1,2,0,2,8,4,2,1,6,1,0,2,2,10,2,4,5,0,1,19,2,25,1,15,13,9,1,1,0,3,1,0,0,0,4
2024-12,59,26,0,1,0,12,3,1,3,5,0,1,2,12,6,17,190,4,0,1,4,0,4,5,7,6,2,6,2,3,3,1,2,0,10,0,0,3,13,1,7,5,9,2,2,38,3,1,0,2,2,3,0,0,0,1
2025-01,59,38,4,3,0,15,6,0,2,9,1,0,4,2,1,16,143,2,1,3,0,8,4,11,7,29,3,3,0,6,3,1,2,2,6,13,4,8,3,2,34,1,29,0,2,22,2,20,0,1,4,1,0,0,0,1
2025-02,59,42,4,0,0,23,6,1,3,5,0,2,1,10,3,13,232,2,1,2,1,2,2,0,4,41,4,3,3,3,2,3,0,2,3,0,0,7,6,3,14,3,19,0,0,42,3,165,0,1,0,0,0,1,0,0
2025-03,59,35,3,6,1,19,4,0,1,4,6,0,0,6,4,11,180,5,0,3,0,0,1,0,2,54,4,4,0,5,5,1,4,3,15,0,0,9,7,3,8,7,43,2,6,23,4,178,1,2,5,7,0,1,0,4
2025-04,59,26,4,8,0,16,2,1,2,4,2,3,1,4,5,16,212,3,0,2,1,5,4,0,2,21,1,6,0,11,4,8,6,1,11,8,0,7,11,1,21,2,21,3,4,25,6,141,0,0,8,6,0,0,0,6
2025-05,59,28,5,4,0,13,6,4,2,4,1,0,2,9,3,20,186,5,0,1,4,0,0,3,0,39,1,4,0,12,0,2,2,1,9,5,1,8,7,2,36,0,11,12,20,19,18,23,3,1,3,4,0,0,1,4
2025-06,59,32,1,4,0,20,14,7,1,7,2,1,0,6,5,23,201,4,0,8,3,2,4,82,2,21,0,9,2,27,5,4,6,5,5,1,3,5,9,2,15,2,14,14,37,9,9,92,3,2,3,6,0,2,5,11
2025-07,59,32,1,5,2,19,10,0,2,4,1,0,6,10,4,38,167,2,3,8,4,1,0,80,0,15,3,7,0,11,4,1,6,5,5,0,2,5,4,2,18,2,11,28,40,41,15,33,3,1,17,14,0,0,4,3
2025-08,59,37,2,4,0,24,0,3,4,2,2,0,2,10,5,30,229,1,0,4,3,0,1,5,0,18,5,15,0,12,5,3,6,0,5,4,2,3,25,2,18,3,43,6,16,12,5,38,3,4,18,3,0,7,10,9
2025-09,59,29,0,1,0,27,6,0,1,2,2,1,9,6,7,20,188,3,0,2,5,2,0,21,1,21,4,6,2,19,4,0,3,2,1,2,2,9,4,1,12,0,21,5,4,2,8,9,0,3,12,2,0,0,7,7
2025-10,59,24,7,3,0,26,6,1,2,2,0,2,4,23,4,30,155,2,2,2,2,0,3,0,0,13,3,2,3,9,1,1,1,3,8,2,2,6,3,0,23,3,27,2,2,3,3,14,0,2,5,3,0,0,1,4
2025-11,59,11,2,0,2,18,7,0,4,1,1,0,7,9,4,21,153,3,0,4,0,1,0,1,2,11,2,4,1,11,0,1,2,0,3,4,0,6,6,1,20,3,30,4,7,0,3,123,0,0,3,0,0,0,0,4
2025-12,59,29,0,1,0,16,5,0,3,5,0,0,3,8,4,12,135,2,1,4,4,0,1,18,1,29,2,6,2,1,0,2,3,1,4,0,0,8,1,1,8,4,23,1,1,2,3,35,1,1,4,2,0,0,0,1
2019-01,61,5,17,2,1,16,3,9,0,2,0,1,0,0,0,0,0,2,0,0,0,0,4,0,4,17,2,0,1,0,0,2,6,24,4,0,0,0,7,0,15,0,5,0,0,0,5,9,6,0,19,0,0,0,0,0
2019-02,61,13,26,5,0,19,14,21,1,2,0,4,0,0,3,44,3,5,1,1,2,1,1,0,1,82,6,0,2,3,5,8,3,5,10,0,0,0,4,0,89,1,9,6,0,0,7,12,11,0,27,3,2,0,0,0
2019-03,61,54,60,9,1,22,32,8,1,36,11,1,1,10,14,63,38,5,2,4,3,13,1,58,4,220,7,5,4,41,14,21,17,6,12,0,4,8,17,6,441,8,29,12,13,2,15,23,7,18,17,11,34,12,0,1
2019-04,61,42,26,4,1,23,55,9,6,11,11,0,0,8,18,65,89,8,1,7,4,4,8,2,10,96,7,5,0,48,15,15,17,14,44,0,4,8,14,9,137,9,30,13,13,5,33,38,14,9,13,9,0,5,0,3
2019-05,61,21,24,7,6,22,32,11,2,6,32,1,0,17,18,63,156,10,5,4,12,4,10,13,7,71,16,17,3,38,17,15,30,5,61,2,21,9,32,13,86,3,42,14,9,3,17,41,17,15,16,34,0,11,524,3
2019-06,61,42,22,28,3,23,42,7,2,8,58,4,0,9,31,78,105,12,3,6,8,1,13,79,10,59,9,22,3,87,35,10,31,14,38,2,4,9,29,12,118,7,58,25,32,6,26,83,33,17,6,19,0,6,509,1
2019-07,61,64,18,14,3,28,46,7,3,8,32,4,1,10,22,98,132,7,1,13,7,4,9,247,11,102,11,12,6,183,37,15,27,5,43,0,0,1,30,12,157,1,50,40,38,8,30,92,18,18,49,14,2,9,650,7
2019-08,61,52,23,11,6,32,46,5,2,4,21,4,0,19,40,123,180,7,3,6,13,4,7,29,8,84,14,19,8,107,30,11,16,9,16,0,0,9,23,7,182,9,34,36,20,6,22,110,19,14,89,5,1,4,548,3
2019-09,61,69,24,17,1,25,37,6,5,4,16,1,0,17,33,105,163,10,1,11,4,4,8,20,9,105,9,13,6,105,14,17,14,9,20,0,2,4,27,6,117,6,22,34,23,3,34,69,22,17,29,12,1,2,653,3
2019-10,61,30,14,21,7,18,30,2,3,8,7,1,1,10,28,70,156,18,2,4,13,1,11,5,13,120,11,9,6,80,16,10,10,5,43,1,2,4,32,2,279,5,27,28,19,1,18,123,33,25,31,4,0,3,275,2
2019-11,61,46,19,3,0,21,17,6,3,5,3,3,1,13,32,72,139,3,5,6,7,2,3,0,11,36,8,12,4,45,8,1,7,3,104,2,3,8,21,8,74,6,33,29,8,0,8,33,15,19,11,6,0,1,94,0
2019-12,61,31,14,7,0,23,27,2,1,4,2,1,3,7,24,63,133,7,3,6,5,5,3,1,5,30,21,8,2,39,18,2,6,5,49,3,5,2,27,2,127,1,36,25,2,0,9,11,15,11,9,0,0,3,3,2
2020-01,61,44,22,5,1,21,36,17,3,14,0,4,6,8,9,72,155,8,2,18,21,6,7,1,12,72,5,13,2,47,17,7,9,5,17,1,4,5,34,2,77,4,24,24,6,0,7,8,19,9,3,8,1,7,0,0
2020-02,61,66,15,8,0,19,25,8,6,8,4,0,1,8,12,53,276,3,2,3,8,5,8,1,13,47,10,6,0,32,19,1,8,2,83,2,3,9,30,0,54,9,28,11,3,0,9,9,9,10,4,3,0,0,0,0
2020-03,61,49,28,44,0,14,29,5,36,10,7,7,0,10,28,74,268,3,0,9,7,0,9,1,10,122,10,9,5,32,20,7,7,3,20,0,6,21,32,3,71,5,31,5,5,0,8,35,14,18,2,8,0,0,0,0
2020-04,61,24,19,119,3,13,14,3,86,6,3,7,0,13,8,72,313,12,0,5,5,1,7,1,5,129,0,10,3,45,11,13,17,2,115,1,9,25,13,2,72,6,29,22,5,1,23,26,8,10,2,11,0,10,0,1
2020-05,61,47,19,10,9,31,23,15,29,8,25,4,1,7,16,101,233,9,1,7,3,4,9,33,7,32,8,19,7,57,20,4,23,11,50,0,5,9,21,9,196,11,21,24,13,2,18,43,17,6,5,21,0,24,63,0
2020-06,61,26,13,5,5,25,29,6,13,6,28,2,4,19,15,109,159,3,8,19,4,3,12,248,6,30,28,16,1,64,16,6,17,3,93,2,14,21,16,6,189,7,17,39,72,7,25,118,24,4,2,7,1,3,406,2
2020-07,61,66,12,2,6,41,37,5,27,14,16,3,0,10,23,138,175,7,9,29,8,10,17,642,16,31,14,5,8,106,39,10,14,6,52,4,6,12,17,8,155,6,20,83,60,3,20,102,13,6,3,17,1,5,1000,1
2020-08,61,77,19,6,1,37,32,8,23,12,17,2,0,10,15,110,216,8,2,5,8,9,16,345,11,33,7,16,2,99,39,5,20,12,31,1,2,13,18,12,310,12,25,135,102,2,45,108,23,8,3,10,2,8,1087,5
2020-09,61,72,11,3,3,34,49,14,13,7,5,4,0,24,14,76,195,6,2,4,9,4,8,3,7,30,17,13,0,193,58,13,158,5,35,0,0,3,22,2,176,6,18,53,17,4,37,85,10,10,5,4,0,1,587,0
2020-10,61,77,13,4,1,22,20,8,22,6,2,2,1,13,13,83,299,5,8,10,3,4,8,0,4,17,8,14,7,71,25,5,3,5,46,1,0,6,21,4,125,8,35,26,9,1,18,24,8,12,6,4,6,7,332,2
2020-11,61,57,11,7,1,26,25,9,25,11,5,0,2,10,8,89,243,1,0,9,5,0,8,1,4,42,16,16,1,50,19,0,9,2,52,0,4,7,17,5,58,0,22,18,16,1,14,30,7,9,1,1,1,2,0,3
2020-12,61,64,9,18,1,29,16,14,23,7,3,4,1,8,5,51,229,2,1,16,7,7,6,0,10,144,26,9,4,68,15,2,5,1,55,4,4,12,10,1,35,7,39,12,3,1,20,9,6,14,3,2,0,2,0,0
2021-01,61,49,6,10,0,35,27,11,5,5,6,1,1,2,8,93,206,3,4,6,2,2,5,0,12,108,11,11,3,106,124,1,4,4,24,2,2,10,11,0,28,3,12,10,3,1,3,13,10,9,1,0,0,2,0,0
2021-02,61,73,3,1,2,21,35,13,3,24,1,0,0,3,8,43,108,2,1,73,6,20,7,2,12,40,31,7,1,16,19,5,2,1,18,0,6,11,9,0,44,4,12,2,2,0,4,12,5,1,3,3,1,4,0,0
2021-03,61,112,10,6,3,31,27,8,7,10,8,0,0,16,15,105,174,9,1,16,8,3,7,2,6,57,24,10,5,158,25,15,7,5,28,2,3,6,13,6,80,14,15,21,3,1,19,20,13,9,6,1,0,9,0,2
2021-04,61,70,6,6,0,36,32,9,11,12,8,0,0,13,20,128,193,2,2,5,14,1,11,0,10,58,7,10,2,78,22,3,5,9,27,0,2,6,24,3,45,4,15,23,5,5,69,30,27,18,3,3,0,0,0,1
2021-05,61,57,8,11,1,29,32,2,5,6,29,2,0,22,16,100,123,6,2,2,7,2,14,112,2,53,9,9,5,78,27,5,10,7,39,0,0,5,22,4,90,8,22,26,16,6,21,50,16,10,4,4,2,2,78,2
2021-06,61,73,15,6,3,25,38,7,3,9,26,0,0,24,27,147,125,18,7,9,9,9,13,451,12,28,12,14,4,124,25,8,22,9,43,0,0,9,15,8,161,8,41,54,85,3,39,100,19,12,2,17,0,8,453,4
2021-07,61,87,24,8,2,31,35,10,3,6,21,2,0,25,25,137,220,14,3,20,11,7,7,297,9,24,8,15,0,144,39,10,10,8,29,1,8,5,17,6,88,3,32,50,40,11,18,74,13,12,51,5,0,5,87,2
2021-08,61,84,16,47,3,40,38,6,6,7,15,2,0,13,37,108,247,5,4,6,8,8,10,249,6,30,13,13,2,146,35,11,11,6,38,1,3,2,23,9,202,2,30,61,59,4,19,67,16,12,17,2,0,1,235,6
2021-09,61,98,7,8,2,25,27,3,8,10,12,3,0,26,27,91,233,13,1,10,7,5,10,17,6,21,4,16,4,196,21,9,8,6,39,2,1,9,34,7,68,6,25,38,19,3,16,56,21,12,12,0,0,0,529,1
2021-10,61,90,9,8,2,24,33,11,7,4,10,2,0,19,20,78,129,11,0,13,5,5,10,1,8,26,2,18,3,110,18,3,8,0,29,0,2,8,23,5,76,4,49,35,52,1,16,53,18,5,6,2,0,4,0,2
2021-11,61,142,4,9,1,24,34,10,11,9,1,3,0,16,11,69,122,5,1,9,3,2,10,3,5,26,4,6,1,90,9,3,8,2,43,1,0,6,31,2,81,6,30,30,16,2,11,19,7,11,1,3,0,3,0,4
2021-12,61,82,6,12,0,14,27,12,4,11,6,4,0,11,13,78,168,7,1,19,6,3,7,4,10,21,4,8,3,63,11,3,6,4,68,0,0,10,22,7,43,3,25,16,25,0,6,40,9,9,0,1,0,0,0,0
2022-01,61,83,21,3,2,12,35,14,8,21,1,1,1,3,11,56,141,1,2,3,8,13,4,0,16,66,4,2,2,198,17,3,1,5,42,1,1,13,11,0,18,3,20,4,5,0,8,5,15,5,3,2,0,6,0,0
2022-02,61,82,3,4,5,13,30,17,1,7,2,1,1,7,7,45,120,3,1,8,9,5,6,1,7,178,6,3,3,30,25,11,6,4,48,0,5,9,17,0,56,4,16,7,4,2,13,6,9,7,7,7,0,9,0,1
2022-03,61,129,6,43,3,30,28,17,10,9,22,4,0,8,20,84,269,5,2,9,9,9,15,3,9,195,5,16,5,70,28,21,7,13,51,0,3,22,24,6,67,5,26,16,10,14,29,1,16,15,4,17,0,4,0,1
2022-04,61,112,5,13,3,17,44,9,5,4,25,3,1,13,17,66,133,10,3,7,3,4,10,0,10,118,4,16,4,58,24,4,6,3,28,2,7,11,31,5,43,9,33,13,9,9,25,29,14,24,6,11,0,7,3,1
2022-05,61,129,7,25,4,23,33,7,5,7,24,1,0,14,23,64,134,9,2,5,11,3,12,273,3,126,1,7,5,79,22,10,6,9,17,0,4,7,30,7,97,6,21,17,14,7,24,75,18,16,5,10,1,4,98,3
2022-06,61,100,14,9,1,31,31,5,9,3,30,2,0,21,11,83,156,12,7,11,2,3,9,397,4,84,5,15,5,95,22,10,12,11,11,3,11,14,27,0,88,5,29,37,51,11,21,77,19,7,3,8,0,1,171,2
2022-07,61,61,11,6,4,25,27,7,4,15,19,1,0,15,20,87,186,8,2,17,3,0,6,239,3,56,4,16,0,95,14,10,9,1,10,0,6,13,23,6,115,9,15,62,36,127,28,68,23,12,5,7,0,4,53,12
2022-08,61,74,15,9,1,29,41,9,9,14,54,1,0,14,28,102,150,7,7,15,8,4,6,132,6,52,6,10,1,114,26,6,2,5,7,0,10,12,21,5,132,9,24,63,36,59,20,78,23,15,11,2,1,1,38,2
2022-09,61,126,15,5,0,36,31,5,5,9,20,0,1,16,26,75,121,12,1,14,10,2,9,71,18,44,2,19,2,93,21,11,2,6,17,1,4,6,42,3,82,11,26,43,17,17,21,57,22,16,8,4,0,2,27,4
2022-10,61,76,10,7,1,17,23,8,6,6,4,2,1,21,20,59,90,1,2,9,4,4,16,1,4,28,3,16,1,68,15,6,3,4,29,2,7,18,19,8,71,8,35,23,16,1,11,36,13,11,3,6,1,0,16,3
2022-11,61,68,7,8,1,19,20,7,8,6,4,1,6,12,24,65,130,8,2,7,6,1,8,0,7,27,4,6,1,58,12,8,2,11,21,2,0,7,20,4,90,9,19,21,21,43,9,46,8,15,3,2,0,1,3,1
2022-12,61,83,5,6,0,28,22,29,1,16,5,1,0,6,15,66,148,14,4,12,5,21,6,1,10,32,11,8,0,43,27,3,5,0,46,1,6,10,20,2,22,3,19,11,2,2,7,3,5,11,1,4,3,0,0,2
2023-01,61,59,5,5,2,29,26,9,6,20,3,0,0,14,15,67,137,4,4,6,7,3,8,0,9,95,5,7,3,42,17,8,4,8,7,0,2,12,20,4,31,4,25,13,7,3,5,0,10,9,2,2,1,5,0,1
2023-02,61,88,7,9,3,21,19,17,4,8,12,1,3,8,13,60,151,5,2,4,5,5,7,0,8,101,13,8,3,42,10,6,11,3,16,1,11,5,20,2,68,8,14,13,9,1,12,7,10,3,8,16,0,13,0,1
2023-03,61,86,29,29,3,18,26,7,7,19,20,2,0,15,23,64,206,7,0,14,6,1,11,1,1,148,13,16,4,68,24,10,14,10,15,0,11,22,24,9,61,5,48,15,5,13,16,3,12,12,3,14,1,2,0,2
2023-04,61,83,5,15,2,22,37,9,5,12,23,3,0,8,24,66,339,7,1,4,5,2,19,30,2,98,2,11,2,63,23,9,4,9,14,2,4,10,16,14,61,8,26,24,9,8,35,169,16,13,4,11,1,4,2,5
2023-05,61,103,18,17,0,32,42,4,5,16,23,2,0,17,36,104,151,13,5,8,5,1,19,65,7,57,5,17,1,70,23,10,6,11,13,0,7,15,12,6,93,6,31,38,13,2,27,321,10,10,3,3,1,7,61,10
2023-06,61,60,29,5,0,25,32,12,8,9,20,2,0,19,42,86,191,12,7,13,17,9,11,280,10,43,5,21,2,75,26,7,9,11,16,0,4,10,26,9,61,4,38,38,26,7,38,270,10,10,13,8,2,6,50,9
2023-07,61,46,16,12,5,25,24,4,5,5,20,2,0,20,26,103,152,6,7,12,12,4,3,346,15,60,7,18,3,70,23,6,28,15,11,1,0,13,22,8,64,3,34,48,52,11,39,165,20,18,10,27,0,49,43,9
2023-08,61,92,16,9,3,32,46,11,9,15,22,3,0,26,35,96,164,12,2,12,10,7,8,278,18,27,5,25,5,87,24,4,16,5,16,1,6,10,34,6,98,5,32,56,29,8,31,172,20,18,13,20,0,3,81,10
2023-09,61,58,16,10,1,28,33,14,3,10,10,4,0,22,26,99,196,6,6,7,7,6,12,57,12,39,6,23,1,206,22,1,4,9,9,6,0,4,39,6,85,6,56,50,19,4,26,139,20,11,9,4,3,3,26,7
2023-10,61,64,24,4,2,23,36,11,7,12,7,3,1,13,13,59,169,0,4,13,10,4,4,19,12,19,6,20,5,63,19,9,10,7,8,0,1,5,33,4,34,8,20,43,15,1,23,81,10,15,13,9,1,3,7,2
2023-11,61,74,27,6,3,25,34,7,4,7,9,1,0,20,19,58,153,3,0,40,8,11,4,1,10,19,6,13,0,57,6,2,6,2,23,1,0,8,32,7,54,9,30,30,7,0,15,75,8,15,7,0,1,3,3,10
2023-12,61,79,9,6,1,37,29,6,2,10,4,0,3,7,12,82,225,9,2,6,12,0,10,0,5,66,7,13,1,36,19,3,6,4,11,0,0,5,43,8,46,3,20,15,5,0,9,14,9,13,6,12,0,3,0,1
2024-01,61,113,18,9,1,29,30,23,5,15,2,2,4,10,16,68,176,2,2,18,6,21,7,2,13,133,2,4,3,36,24,2,8,5,14,1,5,4,16,5,56,5,33,18,14,2,10,0,15,11,5,10,0,10,0,0
2024-02,61,119,24,5,0,20,24,10,10,15,11,3,27,9,14,84,161,5,5,5,8,7,4,0,8,173,2,9,1,47,17,2,4,3,4,1,3,7,29,7,58,4,29,31,3,2,17,4,7,11,6,1,2,8,0,2
2024-03,61,138,6,5,2,22,32,5,8,7,15,1,4,11,24,68,177,5,0,13,14,7,8,0,6,48,3,22,4,40,12,10,6,5,31,2,6,8,20,13,66,9,23,27,10,1,35,3,10,8,9,12,1,5,0,5
2024-04,61,92,13,9,4,28,38,4,13,7,19,3,0,10,21,80,175,6,1,3,13,2,9,23,10,87,2,11,0,51,25,5,6,9,52,2,3,14,35,3,103,5,50,43,19,7,35,3,9,12,453,15,1,7,11,5
2024-05,61,112,13,13,3,24,25,17,6,14,16,2,0,10,15,89,209,6,3,5,10,0,14,159,15,70,10,18,4,182,21,6,14,6,18,2,13,8,28,3,94,9,36,51,31,18,58,9,17,11,5,14,0,6,117,8
2024-06,61,92,8,96,2,36,35,9,12,18,24,3,0,26,39,118,175,8,11,35,14,12,4,736,8,155,4,21,2,139,28,4,17,5,17,0,1,7,18,4,83,16,35,43,43,11,38,41,16,7,6,26,0,10,60,5
2024-07,61,91,12,10,1,64,40,5,6,6,15,3,0,13,29,139,179,11,3,30,13,10,8,226,5,49,3,17,0,106,31,8,197,13,14,0,8,11,23,7,123,13,24,103,150,29,43,22,20,11,8,7,1,7,34,4
2024-08,61,73,9,12,0,45,56,12,12,7,14,0,0,14,42,106,217,12,3,10,13,3,6,251,5,88,5,13,3,81,29,5,10,5,37,1,4,5,23,1,104,4,44,92,48,24,32,96,19,16,9,10,0,3,31,7
2024-09,61,97,14,10,3,40,35,12,15,9,10,3,0,27,27,105,187,6,2,8,8,1,6,62,7,53,6,16,1,76,22,3,8,10,27,0,2,4,24,8,137,7,40,47,39,27,28,40,9,4,4,7,0,0,24,5
2024-10,61,98,20,13,0,60,24,7,4,11,15,0,1,24,18,96,192,6,3,12,10,11,6,2,8,55,10,24,1,162,17,4,8,8,22,0,3,5,33,5,129,8,52,33,24,3,29,35,15,7,2,6,1,3,11,3
2024-11,61,81,7,2,0,21,16,1,3,8,7,1,1,11,16,68,276,3,1,6,5,4,3,0,13,34,7,22,3,87,18,1,7,3,18,0,6,14,17,7,94,7,38,19,21,4,6,51,2,6,8,6,0,3,0,5
2024-12,61,98,3,6,0,33,15,2,4,21,6,0,1,14,22,87,191,6,4,14,7,8,7,5,14,14,7,15,1,40,14,1,2,3,10,1,5,12,24,3,60,2,30,3,3,27,7,6,10,8,8,3,0,2,0,2
2025-01,61,134,18,7,0,36,26,20,3,17,5,4,0,13,13,56,254,8,1,12,0,25,2,1,8,28,7,13,1,116,11,3,2,5,5,1,6,6,20,1,67,4,17,5,1,0,7,4,11,9,5,2,2,8,0,2
2025-02,61,111,3,4,0,25,21,15,2,11,6,2,4,18,11,48,297,4,1,9,8,6,7,1,7,81,0,13,2,73,9,3,2,3,18,1,10,9,15,2,67,10,17,3,10,13,7,0,6,8,4,2,1,2,0,0
2025-03,61,110,24,10,0,24,42,11,7,15,15,0,1,18,33,80,384,5,2,8,4,3,3,1,6,128,3,3,2,33,13,4,7,24,21,1,10,20,28,4,113,9,27,31,31,1,23,15,12,7,9,18,0,7,0,1
2025-04,61,109,9,21,4,31,24,6,6,10,19,3,1,12,25,80,253,6,2,8,5,2,9,0,8,127,5,14,1,100,14,8,15,9,17,1,3,9,23,4,57,6,28,54,19,11,27,14,34,6,8,29,1,7,0,4
2025-05,61,94,19,8,1,34,28,1,13,15,21,3,0,24,21,100,310,16,3,7,10,2,10,58,5,57,15,19,1,94,24,9,13,11,13,1,6,4,22,3,92,7,46,72,62,8,32,3,26,10,3,7,0,4,22,8
2025-06,61,123,3,8,4,35,26,6,7,6,18,0,0,27,30,79,137,15,4,35,9,1,7,377,8,40,2,16,3,84,34,4,9,7,18,0,4,7,20,9,100,3,57,33,27,8,37,24,20,6,2,19,1,8,50,6
2025-07,61,114,4,19,2,46,23,7,24,11,14,4,3,24,27,127,148,10,4,52,6,6,5,213,9,30,7,23,4,172,42,8,22,3,13,0,0,7,29,5,100,10,74,64,98,12,49,18,9,17,8,24,0,53,56,7
