YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request
2019-01,70,13,43,3,0,17,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,4,8,0,0,1,0,0,7,1,137,3,0,0,0,7,0,14,0,1,0,0,1,11,15,2,0,69,0,1,0,0,0
2019-02,70,25,52,2,2,13,5,3,5,9,0,1,0,0,2,76,1,3,2,0,4,1,1,0,1,153,2,0,0,2,0,6,13,7,10,0,0,2,8,0,122,2,1,6,0,2,28,14,1,0,90,0,2,1,0,1
2019-03,70,48,66,4,6,20,14,4,2,26,4,0,1,10,5,104,36,7,5,4,1,0,3,0,0,210,4,4,2,32,10,25,13,7,21,0,1,5,9,3,173,8,22,24,3,6,33,31,2,6,82,11,5,3,0,3
2019-04,70,43,39,13,6,30,23,3,2,19,2,0,2,10,12,117,44,19,2,10,1,2,10,1,1,139,2,11,0,65,24,27,28,20,41,0,0,9,18,1,141,9,23,40,6,8,54,47,3,13,41,8,1,10,0,1
2019-05,70,52,51,13,9,32,15,3,6,24,1,1,0,23,9,166,53,21,4,15,1,2,17,0,4,187,6,17,2,72,14,28,43,41,22,1,5,4,20,3,171,10,20,38,8,2,48,57,8,18,20,46,0,46,65,3
2019-06,70,34,53,24,3,36,33,7,2,14,0,4,0,40,15,185,75,12,4,9,13,0,17,0,8,187,8,16,7,87,15,61,46,20,24,1,2,7,31,2,96,5,23,72,14,3,62,134,4,20,13,22,0,8,160,10
2019-07,70,33,58,20,7,37,35,0,2,22,2,3,0,26,16,191,53,13,9,28,16,1,12,3,6,115,10,12,3,111,40,31,43,21,16,2,4,6,25,10,218,1,32,85,31,7,59,94,8,16,162,19,2,8,90,9
2019-08,70,69,77,10,0,26,30,3,5,17,1,2,0,17,10,153,64,11,5,9,21,5,17,4,5,136,13,7,2,120,38,26,19,21,40,0,2,3,26,6,213,9,21,68,48,6,36,102,7,6,314,8,0,7,145,4
2019-09,70,66,54,11,8,38,24,4,0,27,3,1,1,38,11,154,60,11,1,7,13,2,7,1,3,178,5,12,3,95,19,12,24,10,76,0,0,2,19,3,321,10,25,48,22,3,33,76,3,5,73,17,3,7,148,8
2019-10,70,44,80,12,5,33,32,8,0,12,3,2,2,28,10,112,119,5,7,7,6,4,10,4,0,95,7,9,2,111,13,24,23,14,36,3,6,4,16,6,285,15,24,44,20,1,35,63,7,14,37,19,5,10,121,2
2019-11,70,49,64,8,2,34,22,3,3,17,1,0,2,17,4,97,61,5,1,3,7,2,0,12,5,86,2,1,1,46,7,9,11,4,30,0,5,0,15,8,151,12,17,23,20,0,17,20,2,11,22,9,0,5,62,2
2019-12,70,49,89,7,1,22,19,2,1,24,1,0,0,12,3,106,26,5,7,10,6,2,5,1,8,64,6,10,2,35,13,6,6,10,80,1,2,10,16,1,175,5,47,12,2,0,15,19,1,7,14,8,1,2,0,3
2020-01,70,51,63,6,1,24,19,5,4,24,1,1,11,15,13,113,54,7,4,8,4,3,6,0,6,111,8,7,2,26,12,10,23,18,22,0,0,5,15,5,143,9,16,2,3,1,12,12,1,5,14,7,0,5,0,2
2020-02,70,42,80,4,1,23,13,4,3,13,1,3,16,8,1,83,52,9,6,8,7,4,13,0,13,134,8,20,0,31,16,30,9,5,26,1,0,2,12,2,136,5,17,3,2,0,8,7,4,9,8,4,1,1,0,0
2020-03,70,35,41,12,2,32,10,3,24,18,1,3,1,12,6,103,45,2,11,7,2,6,13,0,1,484,5,6,1,32,15,14,12,4,22,2,3,9,17,2,111,5,18,10,5,1,25,9,7,9,6,4,1,6,0,2
2020-04,70,27,23,33,6,23,12,2,28,15,0,2,3,8,10,128,37,2,3,10,3,5,15,0,2,255,8,14,3,61,13,8,19,9,67,3,8,6,11,5,98,5,17,27,10,1,29,26,2,6,5,21,0,12,0,3
2020-05,70,27,22,4,12,45,24,3,19,7,1,2,0,29,14,182,33,9,4,15,10,0,20,0,7,46,9,27,2,90,27,11,50,8,32,2,2,12,16,7,147,8,17,71,20,2,67,61,2,10,2,64,0,73,21,15
2020-06,70,63,27,4,6,41,17,1,10,21,1,2,1,54,16,197,54,10,5,10,12,2,22,9,3,47,18,14,0,126,28,14,29,23,44,0,1,15,17,11,207,9,42,145,81,6,56,151,6,13,7,9,1,6,67,13
2020-07,70,43,27,3,2,50,21,6,8,19,2,2,2,29,17,243,48,18,8,21,7,1,17,3,3,47,14,15,2,134,17,8,21,14,45,0,8,18,45,10,233,3,19,106,42,5,47,93,6,21,6,8,4,8,183,14
2020-08,70,46,21,2,6,31,21,2,13,8,2,5,2,31,12,183,22,14,6,16,4,2,23,1,3,35,7,20,4,122,29,16,17,28,64,2,7,4,9,8,106,4,31,129,90,8,62,145,3,5,4,9,2,5,132,15
2020-09,70,58,27,6,1,39,17,2,7,22,1,4,1,27,12,155,71,5,3,9,7,3,10,4,4,33,7,9,0,136,20,16,12,14,67,0,1,6,15,3,77,11,9,51,25,2,24,55,3,11,9,3,5,2,71,9
2020-10,70,61,34,9,3,37,8,5,5,32,0,2,1,26,6,125,36,4,2,14,0,3,10,7,6,39,8,14,1,81,15,10,10,12,29,0,0,12,19,0,115,15,22,36,14,4,26,35,1,7,4,7,0,10,38,8
2020-11,70,36,24,2,2,32,10,0,9,22,3,0,5,18,10,110,48,5,3,8,2,3,8,2,5,51,7,15,2,44,10,4,10,7,65,1,4,4,15,4,146,13,18,23,22,5,9,17,1,10,1,4,0,8,0,9
2020-12,70,53,23,18,4,26,19,2,5,55,2,2,4,14,5,87,75,8,3,14,3,3,9,2,4,202,9,3,4,45,21,6,5,13,29,0,0,6,10,2,64,15,20,13,8,1,9,7,2,8,4,5,0,0,0,1
2021-01,70,61,21,3,1,28,5,4,4,18,0,0,4,8,6,91,36,4,2,6,3,8,8,0,5,69,6,12,0,28,7,7,9,9,26,0,0,3,15,5,81,10,82,6,2,1,4,7,1,10,3,2,0,3,0,0
2021-02,70,51,8,1,2,20,12,2,1,32,2,2,1,10,6,68,10,5,5,70,3,25,7,1,13,91,10,5,3,28,19,9,3,5,19,1,0,14,15,2,106,6,10,2,1,0,10,4,1,3,1,5,2,11,0,1
2021-03,70,82,48,8,1,42,13,1,8,8,2,1,4,28,9,136,73,11,5,18,2,1,10,2,1,225,10,11,0,58,29,14,3,31,23,0,0,14,10,3,203,13,45,24,7,3,29,38,2,7,3,3,1,5,0,3
2021-04,70,41,37,5,7,42,21,2,8,14,0,1,2,19,7,139,37,17,3,10,4,1,9,1,1,79,13,10,2,46,17,25,14,31,18,1,0,11,17,4,113,10,128,56,12,4,44,49,0,12,2,4,1,5,0,6
2021-05,70,71,23,4,2,43,17,2,6,14,2,9,5,23,7,154,27,19,3,16,3,0,9,0,3,71,8,11,5,65,27,12,5,30,42,0,1,12,20,3,96,4,60,49,20,3,44,68,6,12,2,4,1,9,30,11
2021-06,70,52,21,2,8,44,22,4,2,19,7,0,3,22,17,207,47,9,5,13,3,1,6,6,3,104,10,16,1,86,16,13,28,30,45,1,0,1,16,2,95,12,92,101,60,6,43,80,1,6,9,37,1,20,17,14
2021-07,70,74,33,8,5,44,25,3,5,25,3,1,5,14,11,218,27,10,5,28,11,7,8,6,1,133,9,6,2,109,23,19,31,26,12,0,2,3,18,12,77,11,18,82,55,6,47,89,7,10,110,12,1,10,27,10
2021-08,70,91,26,13,6,33,26,0,4,20,1,1,2,27,5,170,56,9,13,15,4,0,21,9,4,93,9,11,0,123,20,18,21,21,44,2,2,6,13,5,123,6,51,94,78,7,44,95,2,5,38,14,0,4,38,12
2021-09,70,71,28,12,4,27,12,1,5,29,2,1,4,22,11,164,38,8,0,12,5,3,13,6,9,90,5,4,2,88,17,16,7,25,50,0,0,9,13,6,41,6,21,36,17,4,30,62,8,12,15,11,0,1,14,11
2021-10,70,56,15,4,2,25,9,5,1,16,5,0,3,24,5,106,50,6,1,7,1,4,9,1,2,60,6,7,1,80,12,13,12,17,28,1,1,2,24,6,124,15,9,58,64,1,39,62,1,11,13,10,4,9,0,5
2021-11,70,44,18,8,2,17,10,2,3,27,7,0,4,20,5,86,63,11,0,9,3,2,9,0,3,66,6,3,3,39,10,12,7,5,44,0,0,5,26,6,66,2,16,34,5,1,12,19,3,7,3,5,2,3,0,7
2021-12,70,75,21,5,3,23,12,4,3,25,2,2,38,13,9,89,23,5,3,22,1,3,2,2,3,86,10,6,2,60,4,13,2,3,18,0,0,1,20,4,59,11,14,17,22,1,15,124,2,8,7,6,1,10,0,3
2022-01,70,66,21,2,1,21,11,4,11,66,0,1,3,15,7,89,51,6,7,6,4,25,4,4,5,108,10,8,0,32,6,10,5,16,16,0,0,2,17,0,123,11,19,5,0,0,27,0,3,7,3,10,2,9,0,0
2022-02,70,40,12,3,9,23,11,1,0,24,2,2,3,1,7,79,119,5,0,11,3,18,7,9,4,407,5,7,1,15,24,8,12,10,46,0,0,21,15,2,114,7,19,4,0,1,12,0,2,6,5,12,0,14,0,0
2022-03,70,72,14,10,7,25,6,5,6,16,6,1,5,26,11,121,141,3,2,9,1,3,8,1,1,282,3,12,4,59,19,19,16,23,97,0,0,10,18,5,84,4,20,19,9,4,28,0,5,12,4,17,2,10,0,0
2022-04,70,68,13,11,2,31,21,3,1,7,17,1,0,8,12,118,81,14,3,7,6,4,11,12,2,329,7,13,1,45,18,23,22,24,28,0,1,6,24,9,134,13,63,18,10,8,37,37,2,9,7,16,0,5,3,8
2022-05,70,66,16,8,3,36,24,3,4,21,4,3,0,28,17,142,81,26,7,25,2,0,14,0,1,161,1,9,4,73,31,22,13,32,13,0,0,5,24,5,102,3,19,29,15,10,29,77,9,9,11,15,1,7,39,14
2022-06,70,63,14,16,0,35,13,4,6,9,2,2,0,23,6,162,74,19,1,26,4,1,15,3,5,124,14,15,1,74,18,16,9,23,11,0,0,3,39,8,27,4,36,65,31,11,32,92,5,31,11,2,0,2,37,13
2022-07,70,72,16,14,8,31,36,4,3,20,4,0,1,29,15,156,87,13,2,15,4,3,7,1,3,80,6,15,0,86,21,19,22,27,15,0,1,5,32,3,66,5,29,95,40,6,35,80,3,14,12,9,1,12,30,6
2022-08,70,71,11,11,2,32,19,1,7,11,3,1,1,40,20,161,126,14,3,21,6,2,10,3,4,49,11,7,4,104,16,16,12,23,11,2,1,9,12,10,99,2,19,90,41,6,33,185,4,5,14,5,1,6,28,9
2022-09,70,62,10,6,1,36,21,2,4,14,3,3,2,20,3,139,71,10,8,14,2,5,15,27,3,64,3,17,3,105,16,24,8,16,12,0,0,5,19,2,77,3,16,47,9,9,24,59,2,8,18,5,3,7,13,6
2022-10,70,43,10,5,1,25,13,1,1,14,0,2,1,12,5,108,92,6,3,13,1,2,12,1,6,31,5,13,1,65,13,16,7,12,10,0,9,19,28,3,82,6,21,27,4,12,27,49,6,17,4,6,1,2,2,4
2022-11,70,47,9,3,0,30,13,3,8,9,0,1,1,22,6,121,60,9,0,13,1,2,9,1,9,34,5,14,3,55,4,13,8,9,0,1,3,15,24,8,53,6,17,32,18,1,16,28,1,7,13,1,0,4,0,15
2022-12,70,90,5,4,4,20,5,10,3,53,1,1,3,13,5,85,64,12,2,8,0,11,9,3,3,67,9,12,0,33,10,7,5,7,13,0,0,6,16,3,47,4,29,6,4,7,4,9,2,10,8,22,1,7,0,2
2023-01,70,83,10,7,0,15,8,4,3,39,1,2,1,16,8,85,36,3,4,8,0,5,10,1,8,173,4,5,3,32,13,2,6,19,21,1,2,11,18,2,24,1,50,7,7,3,19,1,3,5,13,14,2,5,0,1
2023-02,70,50,19,10,1,20,8,1,12,38,1,3,1,12,6,78,49,8,6,9,1,7,6,5,3,172,1,9,1,28,9,18,17,19,7,1,4,7,13,5,86,6,18,8,10,9,34,0,4,6,10,36,4,22,0,0
2023-03,70,58,25,10,1,19,12,2,8,8,2,3,2,11,10,84,86,9,3,5,0,0,4,0,2,277,3,8,0,26,11,8,14,23,12,1,2,6,19,5,53,4,13,10,7,93,34,7,4,6,13,9,1,3,0,2
2023-04,70,46,26,8,1,32,14,11,7,7,1,1,0,24,4,127,74,5,5,5,3,4,8,2,1,113,4,19,0,51,12,8,13,29,3,1,2,3,26,4,44,4,25,39,15,90,33,4,3,17,8,18,0,9,0,8
2023-05,70,74,17,13,0,34,14,7,9,20,5,1,0,27,12,134,82,15,4,14,2,2,13,1,2,47,10,16,4,57,27,12,11,26,14,0,0,5,35,1,61,7,24,35,9,16,32,20,4,12,12,9,1,6,37,12
2023-06,70,78,27,6,4,28,18,2,3,20,3,1,0,15,3,135,44,22,12,14,3,4,16,1,5,53,5,13,4,107,20,12,10,38,7,4,4,8,22,3,50,6,25,56,33,49,56,18,4,15,11,5,0,10,15,9
2023-07,70,54,12,9,13,45,20,4,6,6,6,1,2,20,8,162,87,15,2,18,4,0,16,2,7,64,10,17,5,56,22,19,68,23,29,0,1,9,19,5,73,5,30,128,58,15,54,20,4,10,18,55,0,80,26,9
2023-08,70,57,15,10,4,37,15,2,7,10,1,2,0,23,8,180,69,13,1,14,3,0,20,5,3,56,9,14,3,77,38,10,10,32,8,0,4,9,31,4,48,6,29,65,15,4,44,24,5,13,15,19,2,10,24,11
2023-09,70,46,12,5,0,42,20,2,7,24,4,2,4,66,8,137,88,7,6,7,6,4,28,5,6,74,6,6,3,75,17,5,9,25,8,0,4,8,30,10,50,10,16,40,29,26,36,51,3,15,9,14,4,3,22,5
2023-10,70,54,18,10,1,22,17,3,8,23,0,4,1,11,15,103,43,8,0,10,1,4,11,4,3,59,8,15,0,53,14,8,14,14,12,4,6,6,23,6,54,2,18,31,18,3,34,66,2,11,6,3,0,6,5,2
2023-11,70,55,21,7,2,28,18,2,5,22,2,3,0,28,3,112,86,21,4,24,4,3,15,7,5,50,5,7,5,48,18,4,14,9,34,0,1,3,32,8,60,9,20,21,2,8,13,101,5,10,21,7,1,3,0,9
2023-12,70,47,5,2,1,26,16,3,3,24,0,0,2,20,6,93,56,10,8,5,6,12,11,1,4,99,2,12,1,22,11,5,12,10,16,0,0,11,39,7,19,4,31,10,4,5,18,97,4,15,14,6,1,17,0,3
2024-01,70,62,23,3,1,31,10,6,11,30,1,2,0,20,3,91,17,7,2,14,7,9,5,3,10,146,0,13,2,21,10,8,9,10,22,1,0,4,14,0,72,1,19,5,7,1,14,7,2,4,7,25,1,8,0,0
2024-02,70,53,17,7,2,26,11,4,7,18,2,0,4,13,3,76,31,8,1,2,4,5,16,0,2,141,3,10,3,33,10,20,6,9,13,0,1,8,32,6,63,5,13,9,12,2,27,6,3,14,7,11,0,9,0,0
2024-03,70,102,24,13,4,26,8,2,3,10,3,0,0,21,7,96,46,11,5,8,9,3,17,0,4,122,2,13,2,36,6,17,12,38,11,1,2,15,43,7,47,2,16,28,16,4,55,30,2,12,9,26,2,8,0,1
2024-04,70,75,27,10,3,29,14,1,3,17,3,0,2,21,10,126,106,20,1,7,2,2,19,1,7,152,1,25,9,37,19,24,14,37,51,1,0,6,35,7,81,2,20,41,24,9,52,16,8,22,13,23,1,14,6,6
2024-05,70,51,13,11,4,42,18,2,5,11,5,4,1,33,16,193,101,7,1,22,7,0,19,0,4,149,3,14,5,44,39,9,29,28,20,4,0,10,21,3,68,12,17,79,91,5,43,29,15,12,6,39,0,12,43,12
2024-06,70,56,13,8,4,26,18,1,8,8,1,3,0,44,14,157,91,14,1,34,5,2,7,16,3,124,9,13,0,39,20,13,9,14,25,0,4,12,9,21,76,3,20,54,48,11,59,23,2,5,9,12,1,5,30,12
2024-07,70,57,17,8,6,46,20,5,6,19,8,2,3,46,10,219,64,15,2,28,3,2,14,0,2,108,5,16,0,64,21,17,14,23,32,1,2,14,20,14,131,9,28,175,161,4,68,6,7,7,10,17,2,6,39,12
2024-08,70,73,17,4,0,26,23,4,11,13,3,1,1,29,9,147,54,13,17,14,4,8,12,0,10,57,1,12,3,77,13,5,12,38,26,1,17,9,14,4,81,5,24,72,46,2,33,47,4,14,26,15,1,8,22,12
2024-09,70,60,18,6,1,31,21,5,6,16,4,4,1,25,15,141,42,18,4,19,2,7,9,1,4,56,3,16,1,66,10,9,7,26,15,1,0,3,24,7,95,7,37,64,39,5,36,28,4,4,11,5,2,5,21,11
2024-10,70,75,13,7,1,28,17,1,8,15,2,3,0,31,2,132,49,14,1,8,0,2,13,2,5,54,4,24,2,48,14,9,10,25,31,1,0,5,6,5,74,9,30,37,27,3,24,63,2,8,6,8,2,4,5,1
2024-11,70,48,9,5,0,18,9,1,6,18,2,1,2,13,8,106,134,8,0,13,2,4,7,1,2,50,3,13,2,37,8,5,8,12,16,0,3,16,16,5,45,12,9,11,8,3,18,49,0,4,6,6,2,3,0,8
2024-12,70,45,4,7,0,30,9,2,3,30,0,0,3,17,9,115,118,8,8,21,0,10,8,1,5,42,7,4,1,23,11,6,4,2,15,0,0,10,12,3,31,8,16,7,6,1,14,82,0,2,10,8,1,8,0,1
2025-01,70,59,18,4,0,22,3,1,6,100,1,0,0,7,8,127,81,6,7,30,2,15,12,0,5,89,6,6,4,25,8,3,7,17,31,3,6,8,15,2,43,3,21,8,2,1,13,80,0,12,8,19,1,15,0,1
2025-02,70,65,13,1,3,30,5,3,5,24,0,1,3,18,5,92,70,6,10,2,2,10,7,6,4,75,3,3,1,19,13,5,6,9,20,1,0,11,19,1,51,7,20,5,2,0,15,104,0,4,10,3,1,4,0,2
2025-03,70,71,22,13,1,43,17,3,5,20,2,0,6,21,8,112,43,13,4,10,1,9,10,0,3,193,7,13,0,43,3,9,25,22,47,0,0,17,20,5,69,31,14,16,16,0,37,105,4,7,15,15,0,16,0,1
2025-04,70,50,11,11,11,36,10,4,10,12,4,0,3,34,13,138,41,13,10,6,2,1,21,3,2,150,6,7,1,42,12,13,27,44,31,0,2,9,23,8,47,10,26,15,24,10,21,43,3,14,17,19,0,15,0,6
2025-05,70,49,6,10,2,41,12,1,5,8,0,2,4,38,8,139,87,8,2,5,4,0,14,0,8,234,3,11,2,40,12,9,8,33,15,0,0,7,21,7,86,11,21,70,107,12,44,32,3,7,7,1,2,3,7,13
2025-06,70,62,1,22,2,50,15,4,3,5,3,1,4,47,13,185,47,16,2,25,4,2,17,2,10,81,4,20,3,66,17,6,17,37,20,0,2,9,21,9,36,6,27,64,100,5,54,2,1,6,83,21,1,10,21,12
2025-07,70,78,5,14,3,60,19,3,5,10,2,1,3,44,10,208,54,19,47,43,3,33,23,3,4,124,19,10,0,71,23,16,11,21,16,0,3,3,25,6,68,9,22,148,183,5,61,12,1,6,43,20,3,26,36,10
2025-08,70,70,16,10,6,53,16,3,5,17,0,0,4,37,14,184,86,8,4,26,5,11,16,3,10,100,5,19,2,62,22,7,22,19,13,2,2,9,32,1,38,5,21,70,67,11,57,21,5,26,33,17,1,133,36,9
2025-09,70,78,3,6,2,40,16,2,10,33,1,1,3,55,16,118,83,18,7,10,7,0,27,3,3,54,7,18,0,38,18,11,14,20,10,1,4,2,18,4,59,4,30,56,24,7,29,63,4,11,37,10,1,14,9,7
2025-10,70,54,11,11,1,33,7,2,2,11,0,5,4,54,4,110,74,11,1,8,3,1,26,0,0,58,1,8,2,62,6,4,3,17,16,1,0,5,22,5,53,5,23,41,12,4,36,20,2,4,15,3,0,7,2,6
2025-11,70,37,5,2,2,32,8,1,0,11,1,1,5,16,4,85,144,7,4,13,2,0,21,0,1,21,3,9,1,33,8,6,4,10,40,1,0,16,16,16,34,7,27,18,21,3,19,57,2,2,9,8,1,5,0,6
2025-12,70,59,7,2,0,28,8,5,2,36,0,1,4,19,6,85,77,6,3,19,2,7,3,1,10,69,12,6,2,29,5,3,7,6,14,2,0,2,22,3,64,3,111,6,10,2,10,78,2,5,12,19,1,11,0,2
2019-01,71,13,40,3,0,22,4,25,2,2,0,3,0,0,0,0,0,2,2,0,0,0,2,0,4,21,5,0,3,0,0,1,1,105,2,0,0,0,14,0,27,1,5,0,0,3,3,9,7,0,75,3,2,0,0,0
2019-02,71,6,46,11,0,16,21,46,0,9,2,4,0,0,0,85,0,6,3,1,5,1,2,0,4,204,11,0,2,1,4,2,8,2,7,0,0,2,7,0,156,0,6,9,1,7,18,22,7,0,56,1,1,0,0,0
2019-03,71,38,81,22,0,36,53,11,0,36,6,6,0,22,14,123,1,8,4,15,12,15,7,8,8,254,18,19,3,55,28,12,25,8,33,0,6,4,28,8,201,1,18,16,11,4,48,40,28,22,82,15,3,14,0,0
2019-04,71,31,59,17,2,32,32,13,0,18,8,0,0,28,18,142,3,10,6,5,12,8,6,1,3,230,1,13,1,62,27,17,49,33,36,1,8,7,32,10,255,6,23,39,16,7,44,58,24,25,49,23,3,31,0,5
2019-05,71,32,59,29,5,34,61,11,1,15,22,5,1,44,27,139,4,7,4,12,14,9,15,2,2,206,11,33,4,74,54,25,86,21,61,2,9,11,36,3,236,6,37,49,24,6,33,67,25,33,9,63,1,102,192,7
2019-06,71,45,51,34,8,37,80,21,3,28,11,2,0,45,32,169,10,18,7,10,9,5,8,0,7,129,10,32,3,101,54,18,61,19,19,1,18,6,40,6,139,9,30,65,21,7,39,138,19,26,6,28,1,10,477,6
2019-07,71,59,60,23,2,49,83,18,2,34,16,0,1,81,44,211,16,19,5,14,8,13,9,34,2,93,17,25,6,113,66,27,51,14,71,2,4,12,41,9,180,6,21,115,53,3,39,148,70,27,144,28,1,24,346,3
2019-08,71,34,41,17,5,41,60,16,3,20,15,1,0,65,35,191,22,19,10,10,13,10,8,1,6,78,15,23,1,105,41,16,29,16,22,1,8,2,38,7,233,1,43,102,27,1,39,103,44,17,249,16,3,9,567,11
2019-09,71,44,70,12,5,40,60,13,5,19,8,2,0,42,28,141,4,10,4,7,9,8,6,1,3,139,15,37,2,121,45,12,17,16,27,1,6,9,37,9,235,5,9,64,21,0,26,93,35,31,71,16,2,8,384,4
2019-10,71,27,62,20,4,33,50,21,1,16,3,1,1,43,32,127,9,21,9,13,9,9,14,3,1,62,16,27,3,128,35,18,30,14,45,2,2,3,42,6,208,6,18,52,23,3,25,79,22,31,35,8,4,20,288,0
2019-11,71,49,46,8,1,27,46,13,5,33,3,2,1,24,27,93,18,4,4,14,21,8,2,3,4,53,15,20,6,67,25,8,17,7,33,2,5,4,34,13,79,1,33,21,23,3,13,19,10,22,29,7,0,11,161,9
2019-12,71,46,61,11,2,33,38,18,1,38,5,3,0,23,16,103,3,10,6,18,7,3,4,0,5,47,14,13,2,77,14,5,15,1,74,1,12,9,23,7,107,5,37,18,5,2,7,5,19,21,16,5,1,3,16,5
2020-01,71,27,54,5,3,44,44,18,2,27,3,7,9,20,19,129,6,7,1,22,16,4,12,1,8,75,31,27,3,42,12,8,20,17,60,2,6,3,37,3,188,3,26,17,7,3,19,27,9,35,18,14,3,16,0,1
2020-02,71,43,55,4,0,27,37,16,1,14,4,3,8,28,19,107,24,3,8,6,6,9,6,1,10,66,27,12,2,46,12,4,16,2,56,0,9,12,24,5,194,6,20,7,3,2,7,6,13,27,13,4,0,4,0,0
2020-03,71,32,74,7,2,35,46,17,15,19,5,8,3,44,22,106,16,8,3,26,9,21,7,1,1,94,24,18,3,73,21,4,19,5,42,2,12,6,27,13,168,12,24,18,6,2,23,26,13,35,14,5,1,8,0,2
2020-04,71,32,39,8,0,38,28,7,77,14,5,11,0,29,16,117,44,4,3,15,8,6,5,0,6,116,15,18,2,47,23,9,26,7,148,3,12,14,23,12,71,1,17,33,6,1,16,24,21,20,1,18,0,34,0,0
2020-05,71,56,44,3,9,57,44,24,42,13,13,3,1,43,28,195,24,16,2,17,11,6,7,0,4,94,23,30,2,128,56,16,75,13,117,0,11,9,26,11,126,4,63,55,13,0,42,64,29,14,6,39,0,80,87,7
2020-06,71,61,51,7,2,74,51,20,20,18,18,5,1,40,19,202,11,13,2,24,7,4,11,2,4,48,98,20,7,105,55,8,21,16,111,0,7,5,28,16,184,5,40,151,104,2,48,154,27,24,8,17,1,6,160,11
2020-07,71,92,46,9,7,66,63,18,30,22,14,0,0,52,49,247,13,17,4,79,9,9,13,6,0,42,89,31,3,172,82,15,42,11,83,2,6,8,38,18,162,6,34,137,84,4,39,149,35,31,4,12,6,16,551,18
2020-08,71,104,41,9,3,53,64,14,20,11,22,6,0,35,45,189,27,13,8,24,4,7,8,23,5,56,34,16,2,122,57,12,14,19,52,2,18,9,26,5,195,7,32,173,110,3,42,114,28,23,4,6,2,5,580,14
2020-09,71,91,47,3,3,66,54,17,7,15,6,5,3,37,43,173,23,15,8,11,8,5,16,9,3,49,36,17,0,141,57,12,13,16,48,1,13,7,36,4,135,5,25,94,47,1,35,99,17,29,9,4,8,5,220,8
2020-10,71,76,30,5,5,53,47,30,20,13,1,4,8,33,23,170,12,14,5,14,10,3,11,0,1,28,31,22,4,161,29,4,12,4,62,1,3,5,21,9,196,7,38,76,23,17,25,50,16,15,11,7,1,19,151,3
2020-11,71,56,49,6,0,44,55,18,14,17,5,1,7,32,15,149,16,20,4,21,0,19,16,1,5,20,27,13,0,87,15,5,18,6,70,1,29,9,25,22,79,10,20,44,19,0,32,43,17,24,2,2,1,11,0,10
2020-12,71,59,47,2,2,45,52,21,12,16,2,2,2,22,20,156,17,6,4,25,5,14,10,0,6,36,18,5,7,119,25,1,10,6,50,3,4,5,17,6,73,12,21,10,5,0,9,25,10,22,6,4,0,11,0,3
2021-01,71,91,27,1,0,34,45,20,2,6,1,3,5,10,11,109,12,3,4,9,4,8,12,1,5,58,25,6,4,63,20,3,9,6,15,1,0,7,21,4,52,2,16,19,4,0,13,9,15,16,1,0,0,4,0,0
2021-02,71,78,9,0,2,21,85,40,7,11,1,0,0,9,6,75,8,6,1,112,1,23,9,0,13,54,33,8,3,18,19,3,9,3,22,1,6,6,30,1,72,1,16,2,2,1,7,7,14,7,2,3,0,13,0,0
2021-03,71,138,24,4,5,60,65,43,10,14,18,1,0,32,32,184,17,12,4,46,3,8,7,0,0,189,56,17,0,150,66,8,11,11,27,2,3,12,27,16,85,8,25,36,5,3,23,47,19,13,8,5,4,16,0,2
2021-04,71,112,26,17,2,57,39,22,5,20,17,1,0,38,26,187,23,13,4,11,16,9,12,6,1,280,24,27,2,89,47,20,25,24,33,1,3,6,26,14,50,12,20,42,7,5,34,43,25,17,4,8,3,12,0,2
2021-05,71,100,31,6,2,53,43,14,4,15,26,0,2,38,38,167,17,22,7,6,7,5,8,3,1,38,17,19,1,132,59,6,31,19,54,1,7,9,37,15,100,11,30,63,17,4,48,111,37,36,9,11,3,21,128,8
